Active Status,Item,Description,Price,Cost,Manufacturer
Active,LEVITON:41085-M*C,"QuickPort Fiber Optic Adapter, SC Multimode Termination",17.9,8.95,LEVITON
Active,LEVITON:41085-SL*,Quickport LC Fiber Optic Module,27.4,13.72,LEVITON
Active,LEVITON:41087-2XP,"QuickPort Duplex Type 106 Insert, 2-Port",2.89,1.85,LEVITON
Active,LEVITON:41087-QXP,"QuickPort Duplex Type 106 Insert, 4-Port",4.15,2.17,LEVITON
Active,LEVITON:41106-R*6,RJ-25 Quickport Jack,5.4,2.48,LEVITON
Active,LEVITON:41108-R*3,RJ-11 Quickport Jack,5.4,2.72,LEVITON
Active,LEVITON:41641-00*,Decora Plus Quickport 1-Port Housing,6.58,3.28,LEVITON
Active,LEVITON:41642-00*,Decora Plus Quickport 2-Port Housing,6.58,3.65,LEVITON
Active,LEVITON:41643-00*,Decora Plus Quickport 3-Port Housing,6.58,3.28,LEVITON
Active,LEVITON:41644-00*,Decora Plus Quickport 4-Port Housing,6.58,3.65,LEVITON
Active,LEVITON:41646-00*,Decora Plus Quickport 6-Port Housing,6.58,3.65,LEVITON
Active,LEVITON:430801-L3,Stainless Steel Quick Port Wallplate,7.5,3.7,LEVITON
Active,LEVITON:47605-28W,28'' Modular Distribution Enclosure,115,74.68,LEVITON
Active,LEVITON:47605-42S,42'' Modular Distribution Enclosure Hinged Door,119,58.99,LEVITON
Active,LEVITON:47605-42W,42'' Modular Distribution Enclosure,227.45,105,LEVITON
Not-active,LEVITON:476TM-624,"Twist & Mount Patch Panel, 24 CAT 6 ports",289.1167,151,LEVITON
Active,LEVITON:49251-W62,Wall Mount For 24/48 Patch Panel,70,39.17,LEVITON
Active,LEVITON:49255-H24,24-Port Patch Panel,69,58.18,LEVITON
Active,LEVITON:49255-H48,48-Port Patch Panel,89.95449,83.642,LEVITON
Active,LEVITON:49255-L48,48-Port QuickPort Patch Block,159,77.99,LEVITON
Active,LEVITON:49255-Q89,12-Port QuickPort Patch Block,36.3,18.15,LEVITON
Active,LEVITON:49280-AP0,"VertiGO 12 Port Patch Panel, Accepts Opt-X Inserts",212.6,106.32,LEVITON
Active,LEVITON:49280-QP0,"12-Port Patch Panel, Empty",212,106.32,LEVITON
Active,LEVITON:4PDI-XXXX,"4-port, Decora Style QuickPort Frame",4.75,2.94,LEVITON
Active,LEVITON:5F100-12A,6-Port LC (12 fiber) Card Module for Fiber Optic Panels,173.5,86.75,LEVITON
Active,LEVITON:5F100-12P,Plate - (6) Dual LC Fiber Connectors,91.22,45.61,LEVITON
Active,LEVITON:5F100-1ST,6-Port ST Card Module for Fiber,71.9,35.93,LEVITON
Active,LEVITON:5F100-24A,6-Port LC (24 fiber) Card Module for Fiber Optic Panels,272.5,136.24,LEVITON
Active,LEVITON:5F100-2EC,Opt-X Precision Molded Plate (BLACK),99.99,66.68,LEVITON
Active,LEVITON:5F100-3AC,6 Position Type SC MM Laser Optimized ACC,28,14,LEVITON
Active,LEVITON:5F100-3CA,6 Position Type SC ACC Plate,28,14,LEVITON
Active,LEVITON:5F100-6AC,Plate - (6) Dual SC MM Fiber Connectors,91.22,45.61,LEVITON
Active,LEVITON:5F100-6LC,"Opt-X Precision Molded Plate (BLUE), Single-mode OS2, Duplex SC, 6 fibers, Zirconia Ceramic Sleeve",65,32.5,LEVITON
Active,LEVITON:5F100-8ST,8-Port ST Card Module For Fiber,88,44.02,LEVITON
Active,LEVITON:5F100-BLK,Blank Panel,14.78,7.39,LEVITON
Active,LEVITON:5F100-BPP,Blank Covers for Fiber Patch Panel,11.3,5.65,LEVITON
Active,LEVITON:5P030-0AB,24 Port Rack Mount ST Enclosure,565,282.22,LEVITON
Active,LEVITON:5P130-00N,1U Fiber Enclosure Accepts 2 Cards,485,242.21,LEVITON
Active,LEVITON:5P230-0HB,1U 12 Fiber Loaded 6 Duplex SC Adapters,865,433.33,LEVITON
Active,LEVITON:5P330-0HB,1U 24 Fiber Loaded 12 Duplex SC Adapters,1245.3,622.65,LEVITON
Active,LEVITON:5R130-00N,Fiber Patch Panel Enclosure,380,189.94,LEVITON
Active,LEVITON:5R1UH-SO3,Fiber Rack-Mount Enclosure,547.98,273.99,LEVITON
Active,LEVITON:5R1UL-F03,"Opt-X 500i 1RU Flush Mount Fiber Distribution and Splice Enclosure, accepts up to 3 Adapter Plat...",150,75.99,LEVITON
Active,LEVITON:5R2UH-SO3,Fiber Rack-Mount Enclosure,745.98,372.99,LEVITON
Active,LEVITON:5R430-00N,Fiber Patch Panel Enclosure,545,273.76,LEVITON
Active,LEVITON:5R730-00N,3U Fiber Patch Panel Enclosure,570,285.04,LEVITON
Active,LEVITON:5W110-00N,Wall Mount Fiber Optic Junction Panel,109.95,59.45,LEVITON
Active,LEVITON:5W120-00N,"Small, Empty Opt-X Wall Mount Fiber Enclosure",245,123.08,LEVITON
Not-active,LEVITON:61110-RE6,"CAT6+ QuickPort Insert, Black",18.3,6.64,LEVITON
Active,LEVITON:61110-RX6,CAT6+ QuickPort Insert (SPECIFY COLOR),18.3,6.634,LEVITON
Active,LEVITON:6910G-U24,24 Port CAT6a eXtreme QuickPort Patch Panel,901.98,450.99,LEVITON
Active,LEVITON:6910G-U48,48 Port CAT6a eXtreme QuickPort Patch Panel,1618.44,809.22,LEVITON
Active,LEVITON:69270-U24,24 Port CAT6 QuickPort Patch Panel,319,189.96,LEVITON
Active,LEVITON:69270-U48,48 Port CAT6 QuickPort Patch Panel,821.24,411.99,LEVITON
Active,LEVITON:69586-U24,24 Port CAT6 Patch Panel,465,178.07,LEVITON
Active,LEVITON:69586-U48,48 Port CAT6 Patch Panel,920,368.78,LEVITON
Active,LEVITON:69586-U89,12 Port eXtreme CAT6+ Universal Patch Block,200.75109,95.055,LEVITON
Active,LEVITON:6PDI-XXXX,"6-port, Decora Style QuickPort Frame",4.49,2.94,LEVITON
Active,LEVITON:6S10G-S6A,CAT6A RJ-45 Shielded QuickPort Jack,35.38,17.69,LEVITON
Not-active,LEVITON:80301-S*,Decora Plus 1-Gang Wallplate,8,3.5,LEVITON
Not-active,LEVITON:80401-XX,Decora 1-Gang Wallplate,0.7,0.35,LEVITON
Not-active,LEVITON:80414-*,Decora Blank Filler,3.56,1.78,LEVITON
Not-active,LEVITON:80514-*,"1-Gang, Blank Plate",1.4,0.7,LEVITON
Not-active,LEVITON:80515-*,2-Gang Blank Wallplate,1.4,0.7,LEVITON
Active,LEVITON:BDI,Insert - Decora Device Blank,3.29,2.15,LEVITON
Not-active,LEVITON:QP-CAT6+,CAT6 eXtreme 6+ QuickPort Connector,15.94,7.97,LEVITON
Active,LEVITON:QP-RCA-XXXX,"Insert - Rca, Quickport Snap-In Module, Ea.",3.79,2.45,LEVITON
Active,LEVITON:QPBI-XXXX,"Insert - Blank, Quickport Snap-In Module",0.37123,0.254,LEVITON
Active,LEVITON:QPBNC-XXXX,"Insert - BNC, Quickport Snap-In Module, Ea.",6.99,4.52,LEVITON
Active,LEVITON:QPCAT6-XXXX,Insert - Rj-45 Cat6 Quickport Snap-In Module,9.45,5.58,LEVITON
Active,LEVITON:QPFCONN-XXXX,"Insert - F-Connector, Quickport Snap-In Module",1.39,0.91,LEVITON
Active,LEVITON:QPRJ11-XXXX,"Insert - RJ11, Quickport Snap-In Module",1.39,0.91,LEVITON
Active,LEVITON:Snap on Clear Block Cover,"Plastic cover for Demarc or M blocks, clear.",5.6,1.69,LEVITON
Active,LEVITON:Split M Block,"66 Block Provides Up To 50 Fixed Cross Connections For Voice, Security And Data Applications",20.8,12.23,LEVITON
Active,LEVITON:T5630-X,(2) USB Charging Ports & (1) 15A AC Receptacle,20,15,LEVITON
Active,LEVITON:T5632-X,Combination Duplex Receptacle/Outlet and USB Charger - CHOOSE COLOR,21.5,13.58,LEVITON
Active,LEXICON,DO NOT USE,0,0,LEXICON
Active,LEXICON:DD-8-X,8 x 125 Watt Multi-Channel Digital Amplifier,2500,1250,LEXICON
Active,LEXICON:GX-7,125W x 7 - Seven Channel - Power Amplifier - 120V,2999,1749.4,LEXICON
Active,LEXICON:GX-7 RMK,Rack Adapter - Kit for: LEXICON GX-7 Amplifier,120,72,LEXICON
Active,LEXICON:MC-14,7.1 Channel Digital Surround Sound Processor 4K HDMI Switching,10500,6300,LEXICON
Active,LEXICON:RX-7,"7-Channel Balanced Power Amplifier, 7 x 200W",5999,3599.4,LEXICON
Active,LEXICON:RX-7 RMK,Rack Ears and Fastener Hardware for use with RX-7,150,90,LEXICON
Active,LG,,0,0,LG
Active,LG:24LF4820-BU,"Full HD 1080p Smart LED TV - 24"" Class (23. Diag)",199.99,179.99,LG
Active,LIBERTY AV,DO NOT USE,0,0,LIBERTY AV
Active,LIBERTY AV:1-P 1000BASE-SX MINI-GBIC MODU,"1-P 1000Base-SX Mini-GBIC Module (MM, SFP)",92,39,LIBERTY AV
Not-active,LIBERTY AV:18-2C-P-BLK,Black Commercial grade general purpose 18 AWG 2 conductor plenum cable,0.242,0.1311,LIBERTY AV
Active,LIBERTY AV:22-2P-INDSH-GRY,"Grey Riser Audio and Control Wire,  22 AWG 2 Pair Individually Shielded.",0.38,0.19,LIBERTY AV
Active,LIBERTY AV:22-2P-PINDSH-BLK,"Black Audio and Control Wire,  22 AWG 2 Pair Individually Shielded.",0.42,0.21,LIBERTY AV
Not-active,LIBERTY AV:24-4P-L6SH-DB-BLK,"Cat6 Structured Wiring, Shielded - Black",1.4047,0.5835,LIBERTY AV
Active,LIBERTY AV:3.3' MULTIMODE FIBER OPTIC PAT,3.3' Fibertron Duplex Fiber Optic Patch cable OM1 Standard Multimode LC-LC.,16.99,7.9,LIBERTY AV
Active,LIBERTY AV:3DOM3LCLC03M,10' Duplex OM3 Multimode 3.0mm LC/UPC-LC/UPC Riser 3m,58.28,23.47,LIBERTY AV
Active,LIBERTY AV:4FRIOMM10-BO,Teal Breakout style indoor/outdoor Fiber Optic Cable 4 fiber OM3 50/125 Multimode,2.11,1.06,LIBERTY AV
Active,LIBERTY AV:61801HS,White Gepco Brand High-Performance Plenum Broadcast Audio 22 AWG 1 Pair Shielded Cable Reel.,0.449,0.281,LIBERTY AV
Active,LIBERTY AV:6ACS50125OM3PE,Black 6 Fiber Corrugated Steel Armor OM3 Multimode Cleerline SSF Outdoor/Burial Fiber Cable Reel,3.4,1.296,LIBERTY AV
Active,LIBERTY AV:6FRIOMM6-D,Black Distribution style indoor/outdoor Fiber Optic Cable 6 fiber OM1 62.5/125 Multimode,1.7766,0.7106,LIBERTY AV
Active,LIBERTY AV:95-050-99,"Fiber Connector, UniCam LC Male, 50/125 Multimode",39,14.56,LIBERTY AV
Active,LIBERTY AV:ARDVHD,Black Interseries Adapter for DVI Digital Male to HDMI Female,16.5,8.25,LIBERTY AV
Active,LIBERTY AV:AVO-A2-F,Analog Stereo Audio Balun,85.22,39.9,LIBERTY AV
Active,LIBERTY AV:AVO-A2-WP-F,Analog Stereo Audio Wall Plate Balun,100.95,45,LIBERTY AV
Not-active,LIBERTY AV:AVO-A2MINI-WP-F,"Analog Stereo Audio Wall Plate Balun - 3.5mm, White",100.95,42.75,LIBERTY AV
Active,LIBERTY AV:AVO-A4-F,"Dual Analog Stereo Audio Balun, Black",127.33,57.9,LIBERTY AV
Active,LIBERTY AV:AVO-CLIP-F,Single DIN Rail Mount,14,10.79,LIBERTY AV
Active,LIBERTY AV:AVO-MIC-WP-F,Microphone & Phantom Power Wall Plate Send & Modular Receive Baluns - US power supply,276.95,118.75,LIBERTY AV
Active,LIBERTY AV:AVO-USB-C,Full-Speed USB Extender Dongle - Client Side,53,25.17,LIBERTY AV
Active,LIBERTY AV:AVO-USB-H,Full-Speed USB Extender Dongle - Host Side,53,25.17,LIBERTY AV
Active,LIBERTY AV:AVO-V3AD-F,"Component Video & Digital Audio Balun, Black",120,46.75,LIBERTY AV
Active,LIBERTY AV:AVO-VGA,Passive VGA Balun Set,118.95,56.13,LIBERTY AV
Active,LIBERTY AV:CCH-01U,Corning Rack Mount 1RU 2 panel Fiber Optic Enclosure.,252.64,187.59,LIBERTY AV
Active,LIBERTY AV:CCH-02U,Corning Rack Mount 2RU 4 Panel Fiber Optic Enclosure,365.82,228.64,LIBERTY AV
Active,LIBERTY AV:CCH-04U,Corning Rack Mount 4RU 12 panel Fiber Optic Enclosure,329,284.22,LIBERTY AV
Active,LIBERTY AV:CCH-CP06-3C,Snap in Fiber Optic Patch Panel OS1 Single Mode 6 x SC Simplex,63.25,46.97,LIBERTY AV
Active,LIBERTY AV:CCH-CP12-91,Beige corning snap in fiber optic patch panel om1 625/125 multimode 6 x sc duplex,132,54.58,LIBERTY AV
Active,LIBERTY AV:CCH-CP12-E4,Teal Corning Snap in Fiber Optic Patch Panel OM3 50/125 Laser Optimized Multimode 6 x LC Duplex,108.62,80.65,LIBERTY AV
Active,LIBERTY AV:CCH-CP12-E7,Teal corning snap in fiber optic patch panel om3/4 50/125 laser optimized multimode 6 x sc duplex,139,70.78,LIBERTY AV
Active,LIBERTY AV:DIGI-88FS,"8x8 HDMI Matrix; Seamless Switching; Scaling Per Channel; Front Panel, Ethernet IR, RS232 Contro...",2995,1299,LIBERTY AV
Active,LIBERTY AV:DIGI-BSR-4K,HDBT SCALING RECEIVER; 4K,579.99,289.75,LIBERTY AV
Active,LIBERTY AV:DIGI-HD-COAX2-R,HDMI Over Coax Receiver,405.95,202.34,LIBERTY AV
Active,LIBERTY AV:DIGI-HD-COAX2-S,HDMI Over Coax Transmitter,405.95,202.34,LIBERTY AV
Active,LIBERTY AV:DIGI-HD60-WP-S,HDMI SINGLE GANG WALLPLATE,299.95,136,LIBERTY AV
Active,LIBERTY AV:DIGI-P51,Presentation Switcher - 5 Input x 1 Output,698.95,325,LIBERTY AV
Active,LIBERTY AV:DIGIB-EMT,Universal Infrared (IR) Emitter for Intelix Devices,17.37,9.31,LIBERTY AV
Active,LIBERTY AV:DIGIB-EYE,Universal Infrared (IR) Receiver for Intelix Devices,21.49,13,LIBERTY AV
Active,LIBERTY AV:DIN-RACK-KIT-F,Rack Mount Tray For AVO-CLIP-F,172.95,54.29,LIBERTY AV
Not-active,LIBERTY AV:DL-DA12,1x2 HDMI Distribution Amplifier; 4k & 3D Compatible; Advanced EDID Processing,149.95,51.75,LIBERTY AV
Not-active,LIBERTY AV:DL-DA12S,DigitaLinx 1X2 Slim HDMI DA with 4k Support,99.95,41.4,LIBERTY AV
Active,LIBERTY AV:DL-DAC2,Stereo Digital to Analog Audio Converter.,55.35,31.77,LIBERTY AV
Active,LIBERTY AV:DL-DAC6,Digitalinx Digital to Analog Surround Sound Decoder,112.95,65.63,LIBERTY AV
Active,LIBERTY AV:DL-HD2100,HDMI HDBaseT 18G 4K60 4:4:4 HDR Capable Extender Set.,840,375,LIBERTY AV
Active,LIBERTY AV:DL-HD2100-RX (DO NOT ORDER),DL-HD2100-RX (DO NOT ORDER),0,0,LIBERTY AV
Active,LIBERTY AV:DL-HD2100-TX (DO NOT ORDER),DL-HD2100-TX (DO NOT ORDER),0,0,LIBERTY AV
Active,LIBERTY AV:DL-HDCAT-WP-R,Twin Category Cable HDMI Wall Plate Receiver,168.44,80,LIBERTY AV
Active,LIBERTY AV:DL-HDCAT-WP-S,Twin Category Cable HDMI Wall Plate Transmitter,122.12,58,LIBERTY AV
Active,LIBERTY AV:DL-HDCOAX,HDMI Extension over a single RG6 or RG59 cable. Extension up to 100 meters (328 feet).,449,256.5,LIBERTY AV
Active,LIBERTY AV:DL-HDE100,"HDBaseT Balun Set for HDMI IR, Ethernet, RS232. 330 ft Max over category cable",600,225,LIBERTY AV
Not-active,LIBERTY AV:DL-HDE2100,HDMI HDBaseT 18G 4K60 4:4:4 HDR Capable Extender Set.,840,398.05,LIBERTY AV
Active,LIBERTY AV:DL-HDE2100-RX (DO NOT ORDER),DL-HDE2100-RX (DO NOT ORDER),0,0,LIBERTY AV
Not-active,LIBERTY AV:DL-HDM44,"4x4 HDMI Matrix; 4k & 3D Compatible; Front Panel, IR, RS232 Control; Advanced EDID Processing",744.95,415.46,LIBERTY AV
Active,LIBERTY AV:DL-HDM44-SS,"4x4 HDMI matrix supports 18Gbps HDMI 2.0, 4K60 4:4:4, HDCP 2.2 compliant.",899.99,437,LIBERTY AV
Active,LIBERTY AV:DL-HDM66-SS,"6X6 HDMI Matrix, Supports 18 Gbps HDMI 2.0, 4K60 4:4:4.",1399.95,760,LIBERTY AV
Active,LIBERTY AV:DL-HDM88-FS,8X8 Hdmi Matrix With Fast Switching And Scaling Per Output Up To 4K,1999,999,LIBERTY AV
Active,LIBERTY AV:DL-S22,2x2 4K HDMI Matrix Switch with audio de-embedding and IR and pushbutton control,199,84,LIBERTY AV
Not-active,LIBERTY AV:DL-S41,DigitaLinx 4x1 HDMI Autoswitcher,209.95,99,LIBERTY AV
Active,LIBERTY AV:DL-S41-H2,"DigitaLinx 4x1 HDMI Autoswitcher W/ Audio De-embed, 4:4:4",221.6,110.8,LIBERTY AV
Active,LIBERTY AV:DL-USB2-C,USB 2.0 Hi-Speed Twisted Pair Extender WP Client,139.95,76.28,LIBERTY AV
Active,LIBERTY AV:DL-USB2-H,USB 2.0 Hi-Speed Twisted Pair Extender Host,139.95,76.28,LIBERTY AV
Active,LIBERTY AV:DL-USB2-WP-C,USB 2.0 Hi-Speed Twisted Pair Extender WP Client,139.95,76.28,LIBERTY AV
Active,LIBERTY AV:DL-USB2-WP-H,USB 2.0 Hi-Speed Twisted Pair Extender WP Host,139.95,76.28,LIBERTY AV
Active,LIBERTY AV:DMM10LCLC-001M,3.3' Teal fibertron duplex fiber optic patch cable OM3 laser optimized multimode LC-LC,18.52,8.79,LIBERTY AV
Active,LIBERTY AV:DMM10LCLC-002M,6.6' Teal Fibertron Duplex Fiber Optic Patch Cable OM3 Laser Optimized Multimode LC-LC,20.32,9.65,LIBERTY AV
Active,LIBERTY AV:DMM10LCLC-003M,10' Fibertron Duplex Fiber Optic Patch cable OM3 Laser Optimized Multimode LC-LC,22.06,10.47,LIBERTY AV
Active,LIBERTY AV:DMM10LCLC-005M,16.5' Teal Fibertron Duplex Fiber Optic Patch Cable OM3 Laser Optimized Multimode LC-LC,25.88,12.29,LIBERTY AV
Active,LIBERTY AV:DMM10LCLC-010M,33' Teal Fibertron Duplex Fiber Optic Patch Cable OM3 Laser Optimized Multimode LC-LC,35.1,16.67,LIBERTY AV
Active,LIBERTY AV:DMM10LCLC-015M,49.2' Fibertron Duplex Fiber Optic Patch cable OM3 Laser Optimized Multimode LC-LC,72.78,34.57,LIBERTY AV
Active,LIBERTY AV:DMM10LCSC-001M,Fibertron duplex fiber optic patch cable OM3 laser optimized multimode LC-SC connector,17.64,8.09,LIBERTY AV
Active,LIBERTY AV:DMM10LCST-001M,3.3' Teal fibertron duplex fiber optic patch cable OM3 laser optimized multimode LC-ST,17.04,8.09,LIBERTY AV
Active,LIBERTY AV:DMM10SCSC-001M,3.3' Teal fibertron duplex fiber optic patch cable OM3 laser optimized multimode SC-SC,17.04,8.09,LIBERTY AV
Active,LIBERTY AV:DMM10SCSC-002M,2 meter Teal fibertron duplex fiber optic patch cable OM3 laser optimized multimode SC-SC,18.86,8.95,LIBERTY AV
Active,LIBERTY AV:DMM10SCSC-003M,3 meter Teal fibertron duplex fiber optic patch cable OM3 laser optimized multimode SC-SC,20.72,9.84,LIBERTY AV
Active,LIBERTY AV:DMM10SCSC-005M,16.5' Teal Fibertron Duplex Fiber Optic Patch Cable OM3 Laser Optimized Multimode SC-SC,24.22,11.5,LIBERTY AV
Active,LIBERTY AV:DMM5LCSC-001M,Fibertron duplex fiber optic patch cable OM2 standard multimode LC-SC connector,21.4,9.8,LIBERTY AV
Active,LIBERTY AV:DMM5LCSC-002M,Fibertron duplex fiber optic patch cable OM2 standard multimode LC-SC connector,21.4,11.15,LIBERTY AV
Active,LIBERTY AV:DMM5LCSC-005M,Fibertron duplex fiber optic patch cable OM2 standard multimode LC-SC connector,17.06,7.82,LIBERTY AV
Active,LIBERTY AV:DMM5SCSC-001M,3.3' Orange fibertron duplex fiber optic patch cable OM2 standard multimode SC-SC,20.56,9.42,LIBERTY AV
Active,LIBERTY AV:DMM6LCST-001M,3.3' Orange fibertron duplex fiber optic patch cable OM1 standard multimode LC-ST,16.64,7.9,LIBERTY AV
Active,LIBERTY AV:DSMLCLC-001M,3.3' Yellow fibertron duplex fiber optic patch cable OS1 single mode LC-LC,20.32,9.65,LIBERTY AV
Active,LIBERTY AV:DSMLCSC-001M,3.3' Yellow fibertron duplex fiber optic patch cable OS1 single mode LC-SC,20.32,9.65,LIBERTY AV
Active,LIBERTY AV:DSMSTST-001M,3.3' Yellow fibertron duplex fiber optic patch cable OS1 single mode ST-ST,18.52,8.79,LIBERTY AV
Active,LIBERTY AV:E-USBAAF-6,6' Black USB 2.0 In-Line Extender Cable with Booster,7.99,3.76,LIBERTY AV
Not-active,LIBERTY AV:E2-HDSEM-M-05,16.5' High-Speed HDMI Cable with Ethernet,90,27.45,LIBERTY AV
Not-active,LIBERTY AV:E2-HDSEM-M-08,25' High-Speed HDMI Cable with Ethernet,125,37.87,LIBERTY AV
Active,LIBERTY AV:EZ-RJ45 - CAT5,Cat5E Plug-Connector,1.36,0.68,LIBERTY AV
Active,LIBERTY AV:EZ-RJ45 - CAT6,Cat6 Plug-Connector,2,0.6295,LIBERTY AV
Active,LIBERTY AV:GA61802GFC,High-Performance GepFlex Audio Snake Cable.,1.1291,0.62,LIBERTY AV
Active,LIBERTY AV:GPR-484,2 RCA to 1 1/4 TRS Male.,5.4,1.98,LIBERTY AV
Active,LIBERTY AV:GXM-133,Hosa Technology XLR 3-Pin male to RCA female adapter,11,3.14,LIBERTY AV
Active,LIBERTY AV:HD12S,1x2 HDMI Distribution Amp (Splitter) HDMI 2.0 18G 4K60 4:4:4 Capable,140,65.55,LIBERTY AV
Active,LIBERTY AV:HDMI KEYSTONE,Keystone Compatible HDMI Connector Pass Through Insert.,10,4.8,LIBERTY AV
Active,LIBERTY AV:INT-66HDX,"6x6 HDBaseT matrix 100M, 4K, HDCP 2.2 and POH",4499.95,2565,LIBERTY AV
Active,LIBERTY AV:INT-EXRMK,12 Slot Rack Mount Kit for INT HDBaseT extenders.,399.95,190,LIBERTY AV
Active,LIBERTY AV:INT-HD70-TXWP,Intelix HDMI HDBaseT Wall Plate Transmitter,343.16,163,LIBERTY AV
Active,LIBERTY AV:INT-HDX100-RX,"HDMI Slim 100M, POH, IR and Control HDBaseT Extender - Receiver.",399.95,237.5,LIBERTY AV
Active,LIBERTY AV:INT-HDX100-TX,"HDMI Slim 100M, POH, IR and Control HDBaseT Extender - Transmitter.",399.95,237.5,LIBERTY AV
Active,LIBERTY AV:INT-PSU12,"12 Output 5V, 12V, 24V DC Power Supply Hub.",1420,674.5,LIBERTY AV
Active,"LIBERTY AV:KEYSTONE RJ45 COUPLER, WHITE",Keystone Style RJ45 In-Line Coupler for Category 6 U/UTP LAN.,3.88,1.94,LIBERTY AV
Active,LIBERTY AV:LBC-H-R-WP,"Link Bridge, HDMI Receiver, HDBT, Wall-Plate",288.86,162.49,LIBERTY AV
Active,LIBERTY AV:LBC-H-T-WP,"Link Bridge, HDMI Transmitter, HDBT, Wall-Plate",260,174,LIBERTY AV
Active,LIBERTY AV:LBC-HDBT-R-LITE,Link Bridge HDbaseT (Lite) HDMI Receiver,295,196.67,LIBERTY AV
Not-active,LIBERTY AV:M2-HDSEM-M-02F,2' High-Speed HDMI Cable with Ethernet,35,4.23,LIBERTY AV
Not-active,LIBERTY AV:M2-HDSEM-M-03F,3' High-Speed HDMI Cable with Ethernet,40,4.64,LIBERTY AV
Not-active,LIBERTY AV:M2-HDSEM-M-04F,4' High-Speed HDMI Cable with Ethernet,45,4.96,LIBERTY AV
Not-active,LIBERTY AV:M2-HDSEM-M-06F,6' High-Speed HDMI Cable with Ethernet,50,5.56,LIBERTY AV
Not-active,LIBERTY AV:M2-HDSEM-M-08F,8' High-Speed HDMI Cable with Ethernet,55,6.16,LIBERTY AV
Not-active,LIBERTY AV:M2-HDSEM-M-10F,10' High-Speed HDMI Cable with Ethernet,60,6.76,LIBERTY AV
Not-active,LIBERTY AV:M2-HDSEM-M-12F,12' High-Speed HDMI Cable with Ethernet,70,7.36,LIBERTY AV
Not-active,LIBERTY AV:M2-HDSEM-M-15F,15' High-Speed HDMI Cable with Ethernet,80,7.95,LIBERTY AV
Active,LIBERTY AV:MULTIMODE LC OM3/4 CONNECTORS,10-Pack Multimode LC/FPC Field Assembly Plugs Package.,275,104.77,LIBERTY AV
Active,LIBERTY AV:NC3FXX,Neutrik Professional Audio XLR 3-pin Female Connector,5.5,2.38,LIBERTY AV
Active,LIBERTY AV:NC3MXX,Neutrik Professional Audio XLR 3-pin Male Connector,5.18,2.04,LIBERTY AV
Active,LIBERTY AV:NL2FX,Black Neutrik Professional Audio Speakon Twist and Lock Speaker Connector,6.5,3.06,LIBERTY AV
Active,LIBERTY AV:NL4FC,"Neutrik professional audio speakon twist and lock Speaker connector, Black color",10.44,5.22,LIBERTY AV
Active,LIBERTY AV:NL4FX,Neutrik Professional Audio SpeakON Twist and Lock Speaker Connector,4.85,3.64,LIBERTY AV
Active,LIBERTY AV:PCD-5750-S-X,"Decorator Format XLR 3-Pin Female Solder Back Plate Insert, Specify Color",43.52,20.67,LIBERTY AV
Active,LIBERTY AV:PCD-5850-P-X,Decorator Format HDMI Pass Through Plate Insert,75,30.68,LIBERTY AV
Active,LIBERTY AV:RJ45 CAT6A SHIELDED RJ45,"Cat6A Shielded RJ45 Connector, Each.",23.38,13.42,LIBERTY AV
Active,LIBERTY AV:RX (DO NOT ORDER),"HDBaseT Balun Set For HDMI IR, Ethernet, RS232.",0,0,LIBERTY AV
Active,LIBERTY AV:SPH-01P,Wall Mount Single panel Fiber Optic Enclosure,99,52.08,LIBERTY AV
Active,LIBERTY AV:SSF-LC-MMFPC,"Multimode LC/FPC Field Assembly Plug (Each, sold as 10)",27.5,9.35,LIBERTY AV
Active,LIBERTY AV:SSF-LC12-MM-OM3-4,Dupledx LC MM OM3 Patch Panel,102.7172,51.79,LIBERTY AV
Active,LIBERTY AV:SSF-LC12-SM-OS2,Dupledx LC SM OS2 Patch Panel,102.99,51.794,LIBERTY AV
Active,LIBERTY AV:SSF-SC06-SM-OS2-APC,APC OS2 Patch Panel,68.16,34.0765,LIBERTY AV
Not-active,LIBERTY AV:TOSLINK 13FT,13ft TOSLINK Digital Optical Audio cable,54.8,20.62,LIBERTY AV
Not-active,LIBERTY AV:TOSLINK 1FT,1ft TOSLINK Digital Optical Audio cable,31,11.69,LIBERTY AV
Not-active,LIBERTY AV:TOSLINK 7FT,7ft TOSLINK Digital Optical Audio cable,40.4,7.95,LIBERTY AV
Active,LIBERTY AV:TX (DO NOT ORDER),"HDBaseT Balun Set For HDMI IR, Ethernet, RS232.",0,0,LIBERTY AV
Active,LIBERTY AV:WCH-02P,Wall Mount 2 panel Fiber Optic Enclosure,102.3447,64.6,LIBERTY AV
Active,LIBERTY AV:WCH-04P,Wall Mount 4 panel Fiber Optic Enclosure,168.65,109.83,LIBERTY AV
Active,LINEAR,DO NOT USE,0,0,HONEYWELL
Active,LINEAR:AE1000PLUS,Commercial Telephone Entry System with Access Control for up to 4 doors.,2276.38,1896.99,LINEAR
Active,LINEAR:AM-KP,Access Control System wired keypad.,213.58,177.99,LINEAR
Active,LINEAR:GNC-1,"Keypad Gooseneck, Curb Mount.",80.388,66.99,LINEAR
Active,LINEAR:Z-WAVE GARAGE DOOR CONTROLLER,Z-Wave Garage Door Controller.,139.4,78.99,LINEAR
Active,LUTRON,DO NOT USE,0,0,LUTRON
